mdl_no,order_id,subject_id,reached,express,party_direction,court_resolution,pin_cite,quote,coding_note,coder,date_coded,pass
3167,3167-order1,b2a_leadership,TRUE,TRUE,TRUE,FALSE,¶ 3.d,Organization of liaison and/or interim lead counsel on each side.,"IDENTIFIED. One of only four subjects this order names. Two features worth recording. First, 'on each side': this is one of the few orders in the set to put DEFENSE leadership on the agenda alongside plaintiffs', where MDLs 3163, 3166, 3171, 3179, and 3185 are all plaintiffs-only. Second, 'interim,' which anticipates the provisional appointment Judge Barlow later made in Pretrial Order No. 2. No appointment is made here and none is foreshadowed as certain, so no resolution. THE PROPOSED-ORDER FORK at ¶ 1 was tested against this row and does not fire: it is permissive ('the parties may submit their own proposed Orders'), and it fixes the form of submission on disagreement rather than the treatment of any Rule 16.1 subject. Codebook test case 5 anticipated it would code like test case 4 'on the subjects it touches'; on this reading it touches none of the twenty.",ZL,2026-08-12,1
3167,3167-order1,b2a_timing,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 1 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause at ¶ 1 and not named anywhere in the order's own text. Incorporated scope is Rule 16.1(b) in full, so it reaches both the (b)(2) and the (b)(3) subjects.",ZL,2026-08-12,1
3167,3167-order1,b2a_structure,TRUE,TRUE,TRUE,FALSE,¶ 3.d,Organization of liaison and/or interim lead counsel on each side.,"IDENTIFIED. 'Organization' is this order's word for the Rule's 'structure,' and the clause names two roles, liaison and interim lead counsel, on both sides. Nothing is fixed.",ZL,2026-08-12,1
3167,3167-order1,b2a_selection_procedure,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 1 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause at ¶ 1 and not named anywhere in the order's own text. Incorporated scope is Rule 16.1(b) in full, so it reaches both the (b)(2) and the (b)(3) subjects.",ZL,2026-08-12,1
3167,3167-order1,b2a_periodic_review,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 1 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause at ¶ 1 and not named anywhere in the order's own text. Incorporated scope is Rule 16.1(b) in full, so it reaches both the (b)(2) and the (b)(3) subjects.",ZL,2026-08-12,1
3167,3167-order1,b2a_responsibilities,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 1 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause at ¶ 1 and not named anywhere in the order's own text. Incorporated scope is Rule 16.1(b) in full, so it reaches both the (b)(2) and the (b)(3) subjects.",ZL,2026-08-12,1
3167,3167-order1,b2a_communication,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 1 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause at ¶ 1 and not named anywhere in the order's own text. Incorporated scope is Rule 16.1(b) in full, so it reaches both the (b)(2) and the (b)(3) subjects.",ZL,2026-08-12,1
3167,3167-order1,b2a_nonleadership_limits,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 1 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause at ¶ 1 and not named anywhere in the order's own text. Incorporated scope is Rule 16.1(b) in full, so it reaches both the (b)(2) and the (b)(3) subjects.",ZL,2026-08-12,1
3167,3167-order1,b2a_compensation,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 1 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause at ¶ 1 and not named anywhere in the order's own text. Incorporated scope is Rule 16.1(b) in full, so it reaches both the (b)(2) and the (b)(3) subjects.",ZL,2026-08-12,1
3167,3167-order1,b2b_vacate_modify,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 1 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause at ¶ 1 and not named anywhere in the order's own text. Incorporated scope is Rule 16.1(b) in full, so it reaches both the (b)(2) and the (b)(3) subjects.",ZL,2026-08-12,1
3167,3167-order1,b2c_conference_schedule,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 1 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause at ¶ 1 and not named anywhere in the order's own text. Incorporated scope is Rule 16.1(b) in full, so it reaches both the (b)(2) and the (b)(3) subjects.",ZL,2026-08-12,1
3167,3167-order1,b2d_direct_filing,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 1 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause at ¶ 1 and not named anywhere in the order's own text. Incorporated scope is Rule 16.1(b) in full, so it reaches both the (b)(2) and the (b)(3) subjects. Adjacent provision considered and rejected: ¶ 3.b concerns tag-along cases, which arrive by transfer rather than by direct filing, and is coded at b2e_related_actions.",ZL,2026-08-12,1
3167,3167-order1,b2e_related_actions,TRUE,TRUE,TRUE,FALSE,¶ 3.b,The likelihood and potential timing of any additional tag-along cases;,"IDENTIFIED. Tag-along cases are actions filed elsewhere and transferred in, so this is (b)(2)(E)'s 'whether related actions have been—or are expected to—be filed in other courts,' not (b)(2)(D)'s direct filing. The order adds a timing dimension the Rule does not have and says nothing about coordination methods.",ZL,2026-08-12,1
3167,3167-order1,b3a_consolidated_pleadings,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 1 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause at ¶ 1 and not named anywhere in the order's own text. Incorporated scope is Rule 16.1(b) in full, so it reaches both the (b)(2) and the (b)(3) subjects.",ZL,2026-08-12,1
3167,3167-order1,b3b_factual_basis_exchange,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 1 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause at ¶ 1 and not named anywhere in the order's own text. Incorporated scope is Rule 16.1(b) in full, so it reaches both the (b)(2) and the (b)(3) subjects.",ZL,2026-08-12,1
3167,3167-order1,b3c_discovery,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 1 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause at ¶ 1 and not named anywhere in the order's own text. Incorporated scope is Rule 16.1(b) in full, so it reaches both the (b)(2) and the (b)(3) subjects. Adjacent provision considered and rejected: ¶ 3.c, 'Any proposed special procedures to promote efficient management of the case,' is a residual management catch-all that names no subject, and is not coded as express anywhere.",ZL,2026-08-12,1
3167,3167-order1,b3d_pretrial_motions,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 1 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause at ¶ 1 and not named anywhere in the order's own text. Incorporated scope is Rule 16.1(b) in full, so it reaches both the (b)(2) and the (b)(3) subjects.",ZL,2026-08-12,1
3167,3167-order1,b3e_settlement_facilitation,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 1 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause at ¶ 1 and not named anywhere in the order's own text. Incorporated scope is Rule 16.1(b) in full, so it reaches both the (b)(2) and the (b)(3) subjects. This is the exact row used as codebook test case 5, and it codes as the codebook predicted: reached TRUE, express FALSE, direction FALSE, resolution FALSE.",ZL,2026-08-12,1
3167,3167-order1,b3f_magistrate_master,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 1 (blanket clause)",,"INCORPORATED. Reached only by the blanket clause at ¶ 1 and not named anywhere in the order's own text. Incorporated scope is Rule 16.1(b) in full, so it reaches both the (b)(2) and the (b)(3) subjects.",ZL,2026-08-12,1
3167,3167-order1,b3g_principal_issues,TRUE,TRUE,TRUE,FALSE,¶ 3.a,The general nature and potential dimensions of the litigation;,"IDENTIFIED, and the coarsest treatment of (b)(3)(G) in the set. The Rule asks for 'the principal factual and legal issues likely to be presented'; this asks for the nature and dimensions of the litigation, which is scope rather than issue identification and never uses the word 'issues.' Coded express because a reader of ¶ 3.a alone would know the substance of the case must be addressed. Flagged as the closest express call in this order.",ZL,2026-08-12,1
3170,3170-order1,b2a_leadership,TRUE,TRUE,TRUE,FALSE,item 1,"Whether leadership counsel should be appointed and, if so:",Verbatim Rule 16.1(b)(2)(A).,ZL,2026-08-12,1
3170,3170-order1,b2a_timing,TRUE,TRUE,TRUE,FALSE,item 1.a,the timing of the appointments;,Verbatim Rule 16.1(b)(2)(A)(i).,ZL,2026-08-12,1
3170,3170-order1,b2a_structure,TRUE,TRUE,TRUE,FALSE,item 1.b,the structure of leadership counsel;,Verbatim Rule 16.1(b)(2)(A)(ii).,ZL,2026-08-12,1
3170,3170-order1,b2a_selection_procedure,TRUE,TRUE,TRUE,FALSE,item 1.c,the procedure for selecting leadership and whether the appointments should be reviewed periodically;,"Verbatim Rule 16.1(b)(2)(A)(iii), reproduced whole and split by this project into selection and periodic review.",ZL,2026-08-12,1
3170,3170-order1,b2a_periodic_review,TRUE,TRUE,TRUE,FALSE,item 1.c,the procedure for selecting leadership and whether the appointments should be reviewed periodically;,"Second half of the (b)(2)(A)(iii) clause, coded from the same sentence as b2a_selection_procedure.",ZL,2026-08-12,1
3170,3170-order1,b2a_responsibilities,TRUE,TRUE,TRUE,FALSE,item 1.d,their responsibilities and authority in conducting pretrial activities and any role in facilitating resolution of the MDL proceedings;,Verbatim Rule 16.1(b)(2)(A)(iv).,ZL,2026-08-12,1
3170,3170-order1,b2a_communication,TRUE,TRUE,TRUE,FALSE,item 1.e,the proposed methods for regularly communicating with and reporting to the court and nonleadership counsel;,Verbatim Rule 16.1(b)(2)(A)(v).,ZL,2026-08-12,1
3170,3170-order1,b2a_nonleadership_limits,TRUE,TRUE,TRUE,FALSE,item 1.f,any limits on activity by nonleadership counsel; and,Verbatim Rule 16.1(b)(2)(A)(vi).,ZL,2026-08-12,1
3170,3170-order1,b2a_compensation,TRUE,TRUE,TRUE,FALSE,item 1.g,whether and when to establish a means for compensating leadership counsel.,"Verbatim Rule 16.1(b)(2)(A)(vii), with no side limitation.",ZL,2026-08-12,1
3170,3170-order1,b2b_vacate_modify,TRUE,TRUE,TRUE,FALSE,item 2,Whether any previously entered scheduling or other orders should be vacated or modified;,"Recast from the Rule's noun phrase, 'any previously entered scheduling or other orders that should be vacated or modified,' into a question. Substance unchanged. Confirmed against Case Management Order #1, which contains no provision continuing or disturbing transferor-court orders. ¶ 5.c terminates pending motions, not orders, and is coded at b3d_pretrial_motions.",ZL,2026-08-12,1
3170,3170-order1,b2c_conference_schedule,TRUE,TRUE,TRUE,FALSE,item 3,A schedule for additional management conferences with the court;,Verbatim Rule 16.1(b)(2)(C).,ZL,2026-08-12,1
3170,3170-order1,b2d_direct_filing,TRUE,TRUE,TRUE,TRUE,CMO #2 item 4; CMO #1 ¶ 2; CMO #1 ¶ 6,"How to manage the direct filing of new actions in the MDL proceedings; … Any actions later filed in, removed to, or transferred to this Court will be consolidated automatically with this action, without the need for a motion or entry of an order by the Court. … any plaintiff whose case would be subject to transfer to MDL No. 3170 may file their case directly in the United States District Court for the Northern District of Illinois, noting on the civil cover sheet that the case is related to Case Number 25 CV 10320 and MDL No. 3170. All plaintiffs directly filing in the U.S. District Court, Northern District of Illinois, are required to pay the standard New Action Filing Fee to initiate the case.","THE ONLY EXPRESS DIRECT-FILING PERMISSION IN THE CODED SET. Every other order that resolves this subject does so passively, by providing that actions later filed in the district are automatically consolidated. CMO #1 ¶ 6 does the opposite: it affirmatively invites plaintiffs whose cases would be subject to transfer to file directly in this district, states the reason ('To eliminate delays associated with transfer of cases filed in or removed from other federal district courts'), and prescribes the mechanics, a civil cover sheet notation and payment of the standard filing fee. Rule 16.1(b)(2)(D) asks the parties how to manage direct filing; this court answered the question itself, in a companion order, on the same day it asked it.",ZL,2026-08-12,1
3170,3170-order1,b2e_related_actions,TRUE,TRUE,TRUE,FALSE,item 5,"Whether related actions have been—or are expected to—be filed in other courts, and whether to adopt additional methods for coordinating with them;","Carries the Rule's own unusual dash placement, 'are expected to—be filed,' which marks this order as a faithful transcriber alongside MDL 3174 and against the MDL 3162 and 3180 form order. ONE SUBSTANTIVE ADDITION: the Rule reads 'whether to adopt methods for coordinating with them'; this order inserts 'additional,' which presupposes that some coordination is already in place.",ZL,2026-08-12,1
3170,3170-order1,b3a_consolidated_pleadings,TRUE,TRUE,TRUE,FALSE,item 6,Whether consolidated pleadings should be filed;,"WORD CHANGE: the Rule reads 'whether consolidated pleadings should be prepared.' This order says 'filed.' Preparation and filing are different acts, and the change narrows the question.",ZL,2026-08-12,1
3170,3170-order1,b3b_factual_basis_exchange,TRUE,TRUE,TRUE,FALSE,item 7,How and when the parties will exchange information about the factual bases for their claims and defenses;,Verbatim Rule 16.1(b)(3)(B).,ZL,2026-08-12,1
3170,3170-order1,b3c_discovery,TRUE,TRUE,TRUE,TRUE,CMO #2 item 8; CMO #1 ¶ 5.b,"Discovery, including any difficult issues that may arise; … Pending the initial conference and until further order of this Court, all outstanding discovery is stayed, and no further discovery may be initiated. Relief from this stay may be granted for good cause shown, such as the ill health of a proposed deponent.","Verbatim Rule 16.1(b)(3)(C) in Order #2, and an operative stay in Order #1. The stay is the only one in the set that states its own escape valve and illustrates it: relief for good cause, 'such as the ill health of a proposed deponent.'",ZL,2026-08-12,1
3170,3170-order1,b3d_pretrial_motions,TRUE,TRUE,TRUE,TRUE,CMO #2 item 9; CMO #1 ¶ 5.a; CMO #1 ¶ 5.c,Any likely pretrial motions; … Any defendant that has not yet responded to a complaint in which it is named as a defendant will be granted an extension of time for responding to the complaint until a date to be set later by this Court. … All pending motions that predate transfer of any action are hereby terminated without prejudice and must be refiled in this Court.,"Verbatim Rule 16.1(b)(3)(D) in Order #2; two operative provisions in Order #1 fire application rule R2. ¶ 5.c goes further than the comparable clauses elsewhere: MDL 3162 ¶ 14 administratively terminates pre-transfer motions without requiring anything, while this order terminates them and requires refiling in this court.",ZL,2026-08-12,1
3170,3170-order1,b3e_settlement_facilitation,FALSE,FALSE,FALSE,FALSE,,,"THE OMISSION. This order reproduces seventeen of the Rule's eighteen enumerated report items, in the Rule's own order, and drops exactly one: (b)(3)(E), 'whether the court should consider any measures to facilitate resolving some or all actions before the court.' The list runs from item 9 ('Any likely pretrial motions') straight to item 10 ('Whether any matters should be referred to a magistrate judge or a master'), skipping the settlement-facilitation item. reached is FALSE because the order's opening words, 'Pursuant to Fed. R. Civ. P. 16.1, the parties are directed to ... submit a report addressing the parties' views on the following matters,' cite the Rule as authority and then define an exhaustive list; that is not an incorporation clause of the kind in MDLs 3167, 3171, and 3175. The dropped item is one of the five whose marginal contribution the order-level analysis attributes to the Rule.",ZL,2026-08-12,1
3170,3170-order1,b3f_magistrate_master,TRUE,TRUE,TRUE,FALSE,item 10,Whether any matters should be referred to a magistrate judge or a master; and,Verbatim Rule 16.1(b)(3)(F).,ZL,2026-08-12,1
3170,3170-order1,b3g_principal_issues,TRUE,TRUE,TRUE,FALSE,item 11,The principal factual and legal issues likely to be presented.,"Verbatim Rule 16.1(b)(3)(G), retaining 'principal.'",ZL,2026-08-12,1
3171,3171-order1,b2a_leadership,TRUE,TRUE,TRUE,TRUE,¶ 8; ¶ 9(i),"The Court anticipates appointing a Plaintiffs’ lead counsel to coordinate and conduct pretrial activities. The Court requires individual applications for a lead counsel position, and any attorney who has filed an action in this MDL may apply. … The Court will appoint lead counsel as soon as possible thereafter.","Resolution despite the hedge in 'anticipates.' The court required applications, set deadlines for applications and objections, provided for argument, and stated it will appoint; the parties cannot decide through their submissions that no lead counsel will be appointed. Plaintiffs' side only; the order says nothing about defense leadership. ¶ 7 separately creates an interim 'point of contact' role, selected by plaintiffs' counsel rather than appointed by the court; the order treats it as distinct from lead counsel and it is not coded as leadership counsel here.",ZL,2026-08-12,1
3171,3171-order1,b2a_timing,TRUE,TRUE,TRUE,TRUE,¶ 8,"Applications must be filed in the master docket by February 26, 2026. … Responses or objections must be filed in the master docket by March 12, 2026. Applicants and objectors will have the opportunity to address the Court briefly in person at the initial case management conference. The Court will appoint lead counsel as soon as possible thereafter.","Express by description rather than by the Rule's label: the order never says 'timing of the appointments' but fixes the whole appointment timetable, so a reader of the order alone would know the subject is in play. The dates are not open to change through the parties' case management statements.",ZL,2026-08-12,1
3171,3171-order1,b2a_structure,TRUE,TRUE,TRUE,FALSE,¶ 8; ¶ 9(i),"Counsel should be prepared to discuss the appropriate organization structure (e.g., steering committee) at the initial case management conference.","The court commits to appointing a single plaintiffs' lead counsel but expressly defers everything beyond that, both at ¶ 8 ('should be prepared to discuss') and at ¶ 9(i) ('any further needs for organizational structure'). Deferral is the opposite of resolution, so FALSE.",ZL,2026-08-12,1
3171,3171-order1,b2a_selection_procedure,TRUE,TRUE,TRUE,TRUE,¶ 8,"The Court requires individual applications for a lead counsel position, and any attorney who has filed an action in this MDL may apply. Applications must be filed in the master docket by February 26, 2026. … Each attorney’s application must include a resume not exceeding two pages, a letter not exceeding three pages (single-spaced), and a case plan not exceeding five pages (single-spaced).","Codebook test case 1 pattern. The subject is the selection procedure and the court fixed it: who may apply, in what format, at what length, by when, with six enumerated letter criteria, a case plan requirement, an objection window, and in-person argument. None of that is alterable through the parties' submissions.",ZL,2026-08-12,1
3171,3171-order1,b2a_periodic_review,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 9(xviii); ¶ 10",,INCORPORATED. Reached only by the residual clause at ¶ 9(xviii) ('any topics not already listed but included in Federal Rule of Civil Procedure 16.1(b)') and the blanket direction at ¶ 10 that the statements address the ¶ 9 subjects 'as well as those in Rule 16.1(b)'. Incorporated scope is all of Rule 16.1(b). Nothing in the order's own words raises periodic review of leadership appointments.,ZL,2026-08-12,1
3171,3171-order1,b2a_responsibilities,TRUE,TRUE,TRUE,FALSE,¶ 9(ii),the responsibilities and authority of lead counsel;,"Near-verbatim Rule 16.1(b)(2)(A)(iv) with the pretrial-activities and resolution-facilitation language dropped. ¶ 8's phrase 'to coordinate and conduct pretrial activities' describes the role's purpose rather than fixing its authority, and ¶ 9(ii) puts responsibilities squarely on the conference agenda, so no resolution. ¶ 7 does fix the responsibilities, authority, and cost-sharing of the interim 'point of contact,' but the order treats that as an administrative role distinct from lead counsel. PAIRED DIVERGENCE, flagged for review: MDL 3166 ¶ 6 is the same provision under the name 'Interim liaison counsel,' and is coded there as a leadership role, which makes that row's court_resolution TRUE. The difference is nominal, not functional. It follows from the codebook's express test, which asks what a reader of the order alone would know without consulting the Rule. A rebuilder applying a functional test would flip this row to TRUE.",ZL,2026-08-12,1
3171,3171-order1,b2a_communication,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 9(xviii); ¶ 10",,"INCORPORATED. Notable template divergence: MDL 3166 (Seeborg, N.D. Cal., Dec. 17, 2025) uses the same N.D. Cal. template and its ¶ 8(ii) retains the Rule's reporting language ('reporting to the court and non-leadership counsel'). Lin's ¶ 9(ii) drops it. Adjacent but not coded express: ¶ 15 requires all substantive communication with the Court to be written and e-filed, which binds all counsel rather than establishing leadership reporting; ¶ 7 gives the point of contact a notice-transmittal duty.",ZL,2026-08-12,1
3171,3171-order1,b2a_nonleadership_limits,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 9(xviii); ¶ 10",,"INCORPORATED. Adjacent but not coded express: ¶ 12 permits plaintiffs with similar interests to agree on a single attorney to attend the conference, which is a voluntary economy rather than a court-imposed limit on nonleadership activity; ¶ 15 addresses privilege and work product in information sharing among plaintiffs' counsel.",ZL,2026-08-12,1
3171,3171-order1,b2a_compensation,TRUE,TRUE,TRUE,FALSE,¶ 8,"The case plan should also discuss a potential common benefit fund approach, recognizing that substantial resources have already been expended in the California state court coordinated proceeding, and whether any form of alternative dispute resolution would be productive relating to that issue.","A common benefit fund is the standard means of compensating leadership counsel, so this is within Rule 16.1(b)(2)(A)(vii) even though 'common benefit' is also tracked as beyond-Rule vocabulary at the order level. Distinctive channel: the direction runs to lead counsel applicants in their case plans, not to the parties jointly in the case management statements. No fund or means is established, so no resolution. ¶ 7 allocates point-of-contact expenses equally among plaintiffs, but that is the administrative role, not leadership counsel.",ZL,2026-08-12,1
3171,3171-order1,b2b_vacate_modify,TRUE,TRUE,TRUE,TRUE,¶ 9(iv); ¶ 13,any previously entered scheduling or other orders that should be stayed or vacated; … Any orders previously entered by a transferor court—including protective orders and evidence-preservation orders—shall remain in effect until this Court orders otherwise.,"Resolution by continuation, codebook test case 3. Textual divergence worth recording: ¶ 9(iv) says 'stayed or vacated' where Rule 16.1(b)(2)(B) says 'vacated or modified,' which is evidence that this list is template-derived rather than copied from the Rule.",ZL,2026-08-12,1
3171,3171-order1,b2c_conference_schedule,TRUE,FALSE,FALSE,FALSE,"route only, not an express treatment: ¶ 9(xviii); ¶ 10",,"INCORPORATED. ¶ 9 sets the initial case management conference for March 25, 2026, but that is the Rule 16.1(a) conference, not the 'additional' conferences (b)(2)(C) addresses. No further conference is scheduled and no schedule for further conferences is requested.",ZL,2026-08-12,1
3171,3171-order1,b2d_direct_filing,TRUE,TRUE,TRUE,TRUE,¶ 1; ¶ 2,"Any tag-along action transferred to this Court or filed in this District will be automatically consolidated with this action without the need for future motions or orders. … To facilitate consolidation, all parties to this MDL must notify the Panel of any related or tag-along action of which they are or become aware.","Operative rather than agenda treatment: the order manages direct filing by fixing what happens to actions filed in this District, without listing direct filing as a conference topic. ¶ 1 extends the order to 'all related cases filed in the Northern District of California.' Direction runs through the mandatory Panel-notification duty in ¶ 2 and the service duty in the final unnumbered paragraph.",ZL,2026-08-12,1
3171,3171-order1,b2e_related_actions,TRUE,TRUE,TRUE,TRUE,¶ 2; ¶ 9(xii); ¶ 11,"a schedule for discovery and any agreements concerning the use of discovery from the California state court coordinated proceeding; … Defendant shall prepare a summary of the procedural history of the California state court coordinated proceeding, including key orders, a description of any alternative dispute resolution undertaken, significant discovery issues and their resolution, and the case schedule. Defendant shall also prepare a chart listing all member actions in this federal MDL and all potential tag-along actions of which it is aware.","The most substantive treatment of (b)(2)(E) located so far. Where the Rule asks whether related actions exist and whether to adopt coordination methods, ¶ 11 orders a coordination dossier into existence: a defendant-prepared procedural history of the parallel California state court coordinated proceeding plus a member-action and tag-along chart, on a fixed schedule (draft to plaintiffs Feb. 26, filed Mar. 12), with a meet-and-confer, notation of disagreements, and an Excel copy to the proposed order inbox. None of that is alterable through the parties' statements.",ZL,2026-08-12,1
3171,3171-order1,b3a_consolidated_pleadings,TRUE,TRUE,TRUE,FALSE,¶ 9(vii),whether consolidated pleadings should be prepared and a schedule for such;,"Rule 16.1(b)(3)(A) plus an added scheduling element ('and a schedule for such'). ¶ 6 extends defendant's time to respond by motion or answer until a date to be set by the Court, which fixes responsive-pleading timing but does not determine whether consolidated pleadings will be prepared, so no resolution is coded here; that provision is coded at b3d_pretrial_motions.",ZL,2026-08-12,1
3171,3171-order1,b3b_factual_basis_exchange,TRUE,TRUE,TRUE,FALSE,¶ 9(x),a plan and schedule for exchange of information about the factual bases for parties’ claims and defenses;,"Near-verbatim Rule 16.1(b)(3)(B). Contrast with MDL 3162: Bates's ¶ 5(g) expressly ties this subject to Rule 26(a)(1) and his ¶ 12 tolls Rules 26 through 37, so the stay reaches this subject there. Lin's ¶ 9(x) makes no reference to the discovery rules, and her ¶ 6 stay speaks only of 'discovery proceedings.' Under the pass 1 application rule, a general discovery stay resolves a subject other than b3c_discovery only where the order's own text ties that subject to the stayed machinery. It does not here, so FALSE.",ZL,2026-08-12,1
3171,3171-order1,b3c_discovery,TRUE,TRUE,TRUE,TRUE,¶ 6; ¶ 9(xii),"a schedule for discovery and any agreements concerning the use of discovery from the California state court coordinated proceeding; … Pending further order of this Court, all outstanding discovery proceedings are stayed, and no further discovery shall be initiated.","Both attributes, from different paragraphs. Rule 16.1(b)(3)(C) reads 'discovery, including difficult issues'; Lin's item drops the difficult-issues language and adds cross-proceeding discovery agreements with the California state court coordinated proceeding. The stay is fixed until further order of the Court and cannot be lifted by the parties' statements.",ZL,2026-08-12,1
3171,3171-order1,b3d_pretrial_motions,TRUE,TRUE,TRUE,TRUE,¶ 6; ¶ 9(ix); ¶ 13,a process for handling motions to remand; … Defendant is granted an extension of time for responding by motion or answer to the complaints until a date to be set by this Court. … All pending motions must be renoticed once the Court sets a schedule for such motions.,"Express through a named motion type (remand) rather than the Rule's general 'likely pretrial motions.' Resolution under pass 1 application rule R2: a provision fixing when a pretrial motion, including a Rule 12 response to a complaint, may be filed, must be renoticed, or is due is an operative determination within this subject. ¶ 6 and ¶ 13 both do so, and the parties cannot restore the original motion schedule through their statements. What remains open is the identification of likely motions and the eventual briefing schedule.",ZL,2026-08-12,1
3171,3171-order1,b3e_settlement_facilitation,TRUE,TRUE,TRUE,TRUE,¶ 9(xv); ¶ 16,"a proposed schedule for alternative dispute resolution, including whether to select a settlement master now; … All parties are invited to file any suggestions of person(s) to appoint as Special Settlement Master. The submissions must be filed by March 5, 2026 and each submission shall not exceed three pages.","Partial resolution. Whether to appoint a settlement master remains open, and the invitation to nominate is permissive, but the nomination procedure itself is fixed: filing deadlines of March 5 and March 12 and page limits of three and two pages, none of which the parties can alter through their statements. ¶ 8 separately directs lead counsel applicants to address whether ADR would be productive as to the common benefit issue.",ZL,2026-08-12,1
3171,3171-order1,b3f_magistrate_master,TRUE,TRUE,TRUE,FALSE,¶ 9(xiv),"whether any matters should be referred to a magistrate judge or master other than discovery, which the Court tentatively intends to refer to Magistrate Judge Lisa Cisneros (who is handling discovery in the Uber Passenger Sexual Assault MDL);","Near-verbatim Rule 16.1(b)(3)(F) with a discovery carve-out. No referral is made: 'tentatively intends' announces a likely course while leaving it open, and the item is on the agenda for discussion, so FALSE. Overlap flagged rather than double-counted: ¶ 16's Special Settlement Master nomination procedure is a master appointment and could be read into this subject; it is coded at b3e_settlement_facilitation and is deliberately not counted again here.",ZL,2026-08-12,1
3171,3171-order1,b3g_principal_issues,TRUE,TRUE,TRUE,FALSE,¶ 9(v); ¶ 9(vi); ¶ 10,priority claims and defenses likely to be presented; factual and legal threshold issues likely to be presented; … Statements also must include a summary position statement indicating their preliminary understanding of the key facts involved in the litigation and the critical factual and legal issues.,"Vocabulary divergence worth recording: Rule 16.1(b)(3)(G) asks for the 'principal factual and legal issues,' which is an identification task. Lin asks for 'priority' claims and defenses and 'threshold' issues, which is a sequencing task, and ¶ 9(xi) pairs it with possible bifurcation. The order asks the parties to rank issues, not merely to list them.",ZL,2026-08-12,1
3172,3172-order1,b2a_leadership,TRUE,TRUE,TRUE,TRUE,Order ¶ 7; Letter p.2,"Prior to the initial conference, counsel for plaintiffs and counsel for defendants shall, to the extent they have not already done so, confer and seek consensus on the selection of a candidate for the position of liaison counsel for each group who will serve as the primary contact person for the Court regarding administrative matters. … Of course, other counsel may file similar proposals if they choose to do so, and the Court will consider all such proposals to make these determinations.","Liaison counsel FOR EACH GROUP, so both plaintiff and defense leadership, which only MDL 3167 also does. Resolution: the order fixes that a liaison will exist on each side and what that role does; the parties select the candidate but cannot decide the role away. Lead counsel and a steering committee remain open and are the subject of the June 22 proposals.",ZL,2026-08-12,1
3172,3172-order1,b2a_timing,TRUE,TRUE,TRUE,TRUE,Letter p.2,"The deadline for submitting such proposals is Wednesday, August 19, 2026, and these proposals should be submitted only by email to KGBchambers@ared.uscourts.gov.","Express under application rule R6: proposals by August 19, hearing August 26, and the court will 'consider all such proposals to make these determinations,' which puts the appointment process on a fixed calendar. The February order alone would have coded FALSE, since it set no dates at all.",ZL,2026-08-12,1
3172,3172-order1,b2a_structure,TRUE,TRUE,TRUE,FALSE,Letter p.2,"That proposal should address the need for liaison counsel in addition to lead counsel, the need for plaintiffs’ steering committee, the proposed fee and compensation structure, and the need for liaison counsel as to related state cases, if any.","Three tiers named for proposal: liaison, lead, and a plaintiffs' steering committee, with a parallel defense proposal. Five-page limit each. Nothing is fixed.",ZL,2026-08-12,1
